39,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,interi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,provoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surt,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,interi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,provoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surt,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preocup,,,,,,,,,,,,,,,,,,,,,reg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,interi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,provoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surt,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,interi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,provoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surt,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macac,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,registr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabapuã,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,atenç,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,investig,,,,,,,,,,,,,,,,,,mantém,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,saúd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macac,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,registr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabapuã,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,interi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,provoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surt,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
48,2ª,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,campanh,,,,,,,,,,,,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,etap,,,,,,febr,,,,fronteir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,result,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macac,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,registr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabapuã,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,amarel,,,,,,,após,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,govern,,,,,,,,,,,,,,,,,,,,,,,,lanç,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ndonlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,surt,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,adot,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,,,,,,domicili,,,,,,,,,,,,,,,,,,,,,,,febr,,folh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pernambuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,amarel,,,,,,,após,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,govern,,,,,,,,,,,,,,,,,,,,,,,,lanç,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ndonlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,surt,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quatr,,,,,,,reg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prov,,,,,,,,,,,,,,,registr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uol,,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,isto,,,,,,,,,,,,,,,,,,,,,,,,,,minist,,,,,,,,,,,,,,,,,,,,om,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sobr,,,,,surt,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,,,,,,amarel,,,,,,,após,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,govern,,,,,,,,,,,,,,,,,,,,,,,,lanç,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ndonlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,surt,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2ª,,,,,,,,,,,,,amarel,,,,,,,após,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,intensific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sp,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,amarel,,,,,,,após,,,,,,,,,,,,,,,,,,,,,,,,,,,,campanh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,govern,,,,,,,,,,,,,,,,,,,,,,,,lanç,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ndonlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,surt,suspeit,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
59,,,,,,,,,,,alert,,,amarel,,,,,,,,,,,,,,,,,,,,,,,barbacen,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lin,,,malár,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,acab,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,estoqu,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,provoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,amarel,,,,,,,,,,,,arax,,,atenç,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diári,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,investig,,,,,,,,,,,,,,,,,,mantém,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,saúd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,geral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prov,,,,,,,,,r7,,,,,,registr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,govern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recomend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,catarin,,,,,cidad,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,diári,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,,,,,,,,,,,incentiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
65,,,,adot,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brasil,,,,,,,,,,,,,,,,,,,,,,,,,,contr,,correi,,,,,,,,,,,,,,,,,,,,,,,domicili,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,geral,,,,,,,,,,,,,,,,,,,,,,,,jorn,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carating,,,,,,,,,,,,,,,,confirm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,saúd,,secret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,decret,,,,,,,dev,,,,,,,,,,,,,,,,,,,,emerg,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,situ,,,,,,,,,,,,teófil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,geral,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secret,,,,,,,,,,,,,,,,,,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mei,,,mg,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,saúd,,secret,,,,,,,,,,,,,,,,,surt,,,,,,,,,,,,troc,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,amarel,,,,,,,após,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,govern,,,,,,,,,,,,,,,,,,,,,,,,lanç,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ndonlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,surt,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,decret,,,,,,,dev,,,,,,,,,,,,,,,,,,,,emerg,,,,,,,,,,,,,,,febr,,,,,,g1,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,situ,,,,,,,,,,,,teófil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,adot,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,,,,,,domicili,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,govern,,,,,,,,,,,,,,,,,,,,isto,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,intensif,,,,,ipating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prefeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,aument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pret,,,,proc,,,,,,,,,,,,,,,,,,,,,,,rio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,,,,,,,dos,,,,,,,,,,,,,,,estoqu,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,to,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,decret,,,,,,,dev,,,,,,,,,,,,,,,,,,,,emerg,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,oton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,situ,,,,,,,,,,,,teófil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mai,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,númer,,,,,,,,,,,,,,,,,,,,pod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dua,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,lad,,,,,,,,,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,registr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,investig,,,,,,,,,,,,,macac,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,investig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,port,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,saud,saúd,,,,,,,,,,,,,,,,,,,,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
