2ª,,,,,,,,,,,,,amarel,,,,,,,após,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,intensific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sp,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,interi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,provoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surt,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,interi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,provoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surt,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macac,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,registr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabapuã,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,atenç,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,investig,,,,,,,,,,,,,,,,,,mantém,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,saúd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macac,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,registr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabapuã,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,interi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,provoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surt,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,3
2ª,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,campanh,,,,,,,,,,,,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,etap,,,,,,febr,,,,fronteir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,result,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,macac,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,registr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabapuã,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,após,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,govern,,,,,,,,,,,,,,,,,,,,,,,,lanç,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ndonlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,surt,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,adot,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,,,,,,domicili,,,,,,,,,,,,,,,,,,,,,,,febr,,folh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pernambuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,após,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,govern,,,,,,,,,,,,,,,,,,,,,,,,lanç,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ndonlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,surt,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quatr,,,,,,,reg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prov,,,,,,,,,,,,,,,registr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uol,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,isto,,,,,,,,,,,,,,,,,,,,,,,,,,minist,,,,,,,,,,,,,,,,,,,,om,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sobr,,,,,surt,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,após,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,govern,,,,,,,,,,,,,,,,,,,,,,,,lanç,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ndonlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,surt,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2ª,,,,,,,,,,,,,amarel,,,,,,,após,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,intensific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sp,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,6
,,,,,,,,,,,,,amarel,,,,,,,após,,,,,,,,,,,,,,,,,,,,,,,,,,,,campanh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,govern,,,,,,,,,,,,,,,,,,,,,,,,lanç,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ndonlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,surt,suspeit,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,0
,,,,,,,,,,alert,,,amarel,,,,,,,,,,,,,,,,,,,,,,,barbacen,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lin,,,malár,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,acab,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,estoqu,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,provoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,3
,,,,,,,,,,,,,amarel,,,,,,,,,,,,arax,,,atenç,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diári,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,investig,,,,,,,,,,,,,,,,,,mantém,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,saúd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,geral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prov,,,,,,,,,r7,,,,,,registr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,govern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recomend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,catarin,,,,,cidad,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,diári,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,,,,,,,,,,,incentiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,0
,,,adot,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brasil,,,,,,,,,,,,,,,,,,,,,,,,,,contr,,correi,,,,,,,,,,,,,,,,,,,,,,,domicili,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,geral,,,,,,,,,,,,,,,,,,,,,,,,jorn,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carating,,,,,,,,,,,,,,,,confirm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,saúd,,secret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,decret,,,,,,,dev,,,,,,,,,,,,,,,,,,,,emerg,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,situ,,,,,,,,,,,,teófil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,geral,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secret,,,,,,,,,,,,,,,,,,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mei,,,mg,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,saúd,,secret,,,,,,,,,,,,,,,,,surt,,,,,,,,,,,,troc,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,após,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,govern,,,,,,,,,,,,,,,,,,,,,,,,lanç,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ndonlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sc,,,,,,,,,,,,,,,,,,surt,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,decret,,,,,,,dev,,,,,,,,,,,,,,,,,,,,emerg,,,,,,,,,,,,,,,febr,,,,,,g1,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,situ,,,,,,,,,,,,teófil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,adot,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,,,,,,domicili,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,govern,,,,,,,,,,,,,,,,,,,,isto,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,intensif,,,,,ipating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prefeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,aument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pret,,,,proc,,,,,,,,,,,,,,,,,,,,,,,rio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contr,,,,,,,,,,,,,,,,,,,,,,,,,,dos,,,,,,,,,,,,,,,estoqu,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,to,,,,,,,,,,,,,vacin,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,decret,,,,,,,dev,,,,,,,,,,,,,,,,,,,,emerg,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,,,,,,,,,,oton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,situ,,,,,,,,,,,,teófil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,est,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mai,,,,,,,,,,,,,min,,,,,,,,,,,,,,,,,númer,,,,,,,,,,,,,,,,,,,,pod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dua,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,,,,,,lad,,,,,,,,,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,registr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es,,,,,,,,,,,febr,,,,,,,,globocom,,,,,,,,,,,,,,,,,,,investig,,,,,,,,,,,,,macac,,,,,,,,,,,,,,,,,,mort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,investig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,port,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,saud,saúd,,,,,,,,,,,,,,,,,,,,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caparaó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,divulg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,port,,,,,,,,,,,,,provid,,,,,,,,,,,,,,,,,,,,,,,,,,,saúd,,secret,,,,,,,,,,,,sobr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,amarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,isto,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,númer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quintupl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suspeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
